-5.84983	-9.05875
-5.59093	-9.21498
-5.48624	-8.98983
-3.36082	-9.00146
-2.4666	-8.18048
-2.211	-5.0369
-2.23001	-4.36181
-5.14597	-5.79008
-0.84984	-8.29074
0.296624	-3.38147
4.9785	-1.15022
-1.06612	-3.7455
2.18703	-0.761525
-5.23777	-7.93278
-0.66726	0.751502
-3.13135	-3.81415
-6.70711	-7.05062
-6.52578	-5.63081
-7.81711	-3.98127
-6.13954	-4.6328
-2.04461	-6.83754
-3.33295	-2.10619
-7.58744	-1.80747
0.0722656	-3.47226
2.7295	-0.838439
-2.23939	-5.30162
-0.281597	-5.73201
0.908942	-5.13019
-2.03744	-7.08072
5.40673	-7.13824
3.90539	-6.5821
5.79024	-1.44343
2.63025	-5.18852
8.55778	0.875298
5.48822	-4.5385
2.65916	-1.56887
3.2233	-7.55982
3.41898	-9.42694
2.32614	-11.5931
-4.69892	-12.3688
-2.54879	-7.74439
0.156824	-8.71439
-0.194871	-8.69871
-2.3271	-5.12028
0.567432	-10.4888
-0.900336	-13.1264
-1.49355	-15.4909
-3.34759	-15.3992
-1.09375	-10.5234
0.0362074	-9.11309
-1.43233	-10.3404
-2.0173	-9.17544
2.38374	-8.54543
-0.914439	-4.63335
-0.64141	-6.35886
-6.76144	-10.1233
-3.91626	-9.13491
-5.77622	-8.94246
-12.7925	-17.6402
-11.4695	-15.9852
-9.70075	-14.6266
-8.74441	-12.8133
-7.87709	-11.7127
-7.30579	-11.3599
-7.70588	-11.1012
-7.89755	-13.0092
-8.42564	-15.5921
-7.35524	-17.9519
-0.408109	-18.504
-4.586	-15.8456
-3.18323	-15.3602
-2.48058	-14.4975
1.11276	-14.4276
-2.23189	-12.3392
-4.94851	-9.31113
-3.19915	-2.51942
-3.31408	-1.76045
-2.28113	-2.36509
-2.73539	-1.92749
-3.20075	1.04184
-2.78027	-1.77977
2.96184	-0.12619
0.80481	-6.16372
2.1807	-12.3587
4.69132	-12.2049
-1.24756	-12.0756
2.16346	-13.6521
-2.90155	-9.66829
-1.08666	-11.2377
-8.07392	-18.388
-11.2552	-17.9422
-12.8471	-16.1916
-12.754	-16.2058
-14.6589	-14.6666
-14.0499	-14.1951
-14.0289	-13.9735
-12.8524	-13.7875
-12.0313	-14.0624
-12.1744	-14.3096
-12.6817	-14.2934
-11.6906	-13.6971
-8.85278	-12.478
-5.90424	-11.5373
-4.16491	-9.80145
-1.75191	-9.38616
-0.0433081	-9.07108
1.043	-8.52184
1.69666	-8.05502
1.51947	-7.34126
-0.0626484	-6.37762
-2.30088	-6.65455
-1.17655	-10.6452
0.706295	-8.21303
3.27332	-10.5951
1.9271	-10.6809
4.87198	-10.0407
4.6105	-10.8756
2.17911	-8.0504
1.7387	-11.7042
0.949086	-12.3224
-1.71071	-11.3588
-7.66455	-5.26206
-9.86874	-4.39561
-8.71936	-3.54804
-6.82124	-3.10426
-4.13098	-2.54402
-4.24979	-2.57706
-3.79275	-3.705
-2.94806	-4.76919
-1.86963	-6.25813
-1.77005	-5.26039
-4.43239	-1.2241
-1.92737	-8.67021
0.912235	-2.2408
-2.26289	-3.56869
-2.059	-0.246768
-3.86933	-1.69547
-1.61912	-5.64446
-2.68159	-7.88959
-3.59503	-6.23248
-3.06444	-8.96596
-4.04135	-7.98798
-4.30127	-7.08307
-4.56006	-6.48575
-4.34052	-6.92059
-3.82093	-6.68811
-3.91766	-5.76115
-3.72676	-6.31018
-3.75388	-8.94381
-2.60199	-13.8637
-1.06371	-7.90029
1.31745	-4.75572
-1.53721	-9.05991
-0.831528	-10.7452
0.240439	-12.2639
1.623	-14.4635
-2.61517	-10.2152
-1.74235	-15.2221
-0.563108	-16.1937
0.197304	-17.5883
-0.935237	-16.2758
-0.307172	-16.3449
-0.0225759	-15.7769
0.74526	-15.3223
-1.93723	-9.27766
-2.38729	-6.60716
-3.7014	-5.67407
-4.17442	-5.30095
-4.62573	-5.61194
-5.73185	-5.69267
-6.28994	-5.72672
-6.68772	-6.43401
-6.99499	-6.47384
-8.15566	-7.37956
-9.56219	-8.36268
-11.5782	-8.72467
-10.6126	-13.0872
-10.0667	-16.2358
-8.9706	-15.3735
-9.31881	-15.4556
-9.47409	-17.3981
-9.83217	-16.6401
-8.08823	-17.5574
-9.94392	-16.3013
-9.71709	-18.2526
-8.71024	-15.9596
-5.85664	-12.4305
-6.72231	-6.61638
-3.49081	-9.66425
-6.06063	-6.99285
-0.909371	-5.30524
-4.18986	-6.0721
-8.2901	-7.14177
-7.18849	-4.37513
-5.93004	-2.20729
-5.94825	-2.86554
-2.60924	-2.15715
-2.87622	2.15145
-2.38612	-6.45109
-2.40776	-7.93453
-6.61213	-12.8268
-2.59895	-7.81462
-1.86877	-8.87551
-0.402096	-6.41446
-2.8695	-9.84715
-3.81693	-9.00458
-11.8831	-16.0513
-4.57236	-14.2437
-3.46098	-11.8155
-1.18918	-10.0495
1.46622	-9.09315
0.207378	-8.71045
-2.02736	-5.03415
-6.16331	0.496844
-5.70004	-1.69197
-4.52467	2.48326
-7.47451	2.02332
-5.75257	-1.73095
-2.31626	0.912911
-3.06029	-0.331003
-4.26633	0.89601
-3.1527	-5.46774
-5.09054	-1.66248
-7.17144	-6.37618
-0.774679	-3.92687
-3.91254	-8.39332
-4.8726	-9.38925
-1.93549	-14.2398
1.33958	-16.7157
4.37436	-18.7467
-2.69371	-18.1151
-2.54603	-17.3957
-2.18647	-15.8961
-2.24989	-14.9213
-2.59358	-14.0817
-3.6822	-13.6747
-0.939621	-12.901
0.115368	-14.4836
0.78237	-15.3142
1.04969	-15.2669
0.246399	-15.4514
-3.7641	-10.2584
-6.74116	-6.86618
-5.76044	-5.49086
-4.17447	-6.76323
-3.57477	-8.48797
-2.90247	-10.1689
-4.24766	-13.8833
-4.61258	-18.3792
-3.24231	-19.6976
-4.69523	-21.4766
-4.80303	-22.1985
-5.66868	-22.2824
-5.33453	-22.4176
-6.28334	-21.612
-4.76324	-21.3873
-5.84476	-19.8006
-4.90386	-18.8577
-4.37895	-19.6963
-5.73548	-20.7146
-3.81841	-19.9156
-3.86764	-20.0906
-2.90626	-18.445
-3.4561	-16.2675
-4.23715	-14.6172
-3.22953	-14.7067
-3.71122	-15.1519
-4.62035	-15.9253
-5.95341	-16.5297
-7.76532	-16.2304
-9.78687	-14.4104
-3.88515	-16.9271
-2.48106	-17.5509
-2.38995	-17.7083
-1.65982	-19.0174
-3.08684	-19.2718
-4.0481	-18.6151
-3.80601	-18.4121
-2.93535	-16.9331
-4.46381	-13.6881
-3.80464	-12.1758
-6.77189	-10.3031
-6.42846	-11.459
-6.49023	-9.32562
-5.92196	-11.8361
-5.84959	-11.1468
-5.12292	-9.09558
-5.23263	-6.27852
-5.81975	-4.45938
-8.18484	-2.9371
-10.1576	-2.55373
-11.57	-2.16395
-11.2431	-4.2283
-7.09	-8.78745
-8.164	-15.9816
-5.84583	-17.4481
-7.69816	-13.6511
-10.1948	-19.5182
-13.2528	-14.7328
-15.256	-11.6431
-15.7159	-9.31485
-15.1827	-8.39724
-7.72818	-11.5879
-7.28393	-12.6577
-6.2114	-13.5666
-6.08778	-14.0808
-5.63344	-12.84
-4.42992	-14.263
-3.09112	-11.5632
-3.13909	-10.4414
-2.14214	-6.1755
-2.1577	-9.95265
-0.490809	-4.93017
-0.252453	-10.4956
0.434846	-10.7403
-1.34396	-3.42533
-1.69709	-6.01118
-2.65985	-8.23291
0.90135	-7.50973
-2.63485	-9.69705
-2.36934	-9.55375
-3.38704	-12.3072
-5.23884	-8.65763
-3.50974	-8.10883
-3.39021	-5.06968
-3.14855	-4.2287
-3.71138	-5.06287
-3.86095	-5.50259
-1.34603	-6.20104
-1.18366	-4.35169
-1.13818	-3.16952
-2.05015	-6.31428
-2.58679	-7.23535
-0.587581	-8.11989
-1.17941	-5.11396
-2.41491	-9.97545
3.34994	-2.43057
-1.34247	-8.47907
-5.83275	-12.4519
-5.04224	-1.53825
-2.36427	4.12379
-0.98756	1.32863
4.96129	-5.8778
3.15812	-8.62471
0.883556	-12.1764
2.0423	-15.7048
0.776842	-15.4766
3.23734	-12.6788
0.374315	-13.0868
-0.0295955	-11.3788
2.42415	-15.2989
7.17483	-1.60695
5.80549	-4.39869
3.52821	-7.78431
6.61829	-3.96849
2.1565	-5.41793
5.86737	-5.10769
4.44491	-6.13089
2.65307	-5.57245
6.90186	-3.26459
4.72066	-3.82058
5.57618	-6.73858
3.81031	-5.98668
4.47184	-7.07665
5.56403	-6.84879
7.8514	-2.42153
5.82709	-4.99587
1.53662	-8.09465
1.67036	-7.79524
4.32251	-13.7465
-2.06967	-15.137
3.48174	-14.0499
3.38378	-6.87356
0.921773	-13.4107
4.25696	-10.7905
5.23317	-5.86262
5.43125	-2.59015
2.9041	-7.28168
2.55529	-9.61589
0.489931	-15.0809
2.03226	-14.7141
1.50915	-13.4798
-0.788546	-13.6038
0.567498	-10.9501
0.240945	-11.342
0.967515	-9.77915
-2.09228	-6.1985
-3.09794	-9.51924
-7.58334	-9.60031
-7.63457	-7.9047
-5.69667	-8.32565
-5.81889	-5.95111
-5.01279	-4.89801
-1.787	-8.32048
-0.624047	-11.5565
-2.79576	-8.51746
-0.404966	-9.94817
-1.28006	-9.25599
-3.29366	-6.73136
-9.30695	-7.44384
-11.6206	-2.76843
-12.0674	-1.64596
-10.7284	-4.33427
-12.0191	-1.68395
-10.5499	-3.1299
-11.0974	-2.54223
-10.5732	-3.812
-9.28424	-5.50198
-5.91484	-7.46774
-3.60595	-10.3218
-4.42775	-10.0568
-3.02698	-11.8773
-2.30328	-12.8813
-2.45976	-13.6828
-2.81031	-12.8162
-2.18399	-14.7712
-4.61651	-13.5578
-6.68497	-13.0363
-7.40707	-14.39
-9.48517	-13.6475
-10.944	-12.5916
-11.1185	-12.1951
-11.0636	-12.3003
-11.0315	-10.9319
-11.555	-10.8001
-12.1316	-9.71685
-13.2137	-8.66023
-12.8594	-8.39986
-11.1214	-8.9177
-7.54187	-11.7626
-7.4662	-11.7742
-6.56556	-14.4705
-7.50841	-13.1023
-8.54996	-12.8608
-8.40553	-12.2394
-8.42735	-12.4258
-8.78385	-11.9002
-7.6177	-14.1664
-6.78191	-10.629
-5.64371	-11.7604
-2.05029	-11.3991
-0.811433	-12.7641
-2.14215	-14.3643
0.271	-11.6202
0.765703	-9.12756
1.92464	-8.96008
1.82732	-8.64852
0.422476	-8.10241
3.15276	-13.2639
3.76647	-11.1745
6.38433	-2.32172
7.76566	-2.69559
2.00585	-4.45714
1.85502	-5.9602
-1.09892	-4.10827
5.25252	-1.90161
4.84636	-6.16783
3.15567	-6.17814
3.22484	-6.097
2.86445	-5.31804
0.244782	-6.76459
3.0387	-7.19639
5.17669	-4.38587
3.91746	-9.9025
1.89458	-8.94847
-5.56634	-1.63095
-5.62401	-4.84922
-3.60534	-7.34167
-0.987587	-9.68433
0.440589	-11.7699
-0.977773	-13.9676
-4.37111	-14.6835
-5.13548	-16.634
-5.84593	-17.0453
-5.21811	-20.8755
-5.30802	-21.4884
-5.70581	-22.2458
-5.58402	-21.7719
-7.03594	-21.0764
-6.2274	-20.9385
-7.29275	-22.2452
-6.70094	-22.2158
-6.74086	-21.6739
-7.62281	-21.4957
-7.49421	-18.9755
-9.66691	-19.1317
-9.55569	-16.8976
-9.47315	-14.154
-6.30871	-10.1604
-6.10195	-7.27033
-4.24092	-6.13716
-3.73783	-4.83247
-2.19887	-4.82433
-0.942306	-4.02722
-2.16591	-4.00537
-3.388	-3.95096
-4.65514	-4.99809
1.36	-4.49137
-0.674613	-4.87742
-4.58277	-6.27641
-4.78876	-5.62818
-3.08705	-6.06291
-1.37184	-7.00652
-0.642682	-7.17308
3.04562	-3.27699
1.15182	-5.92414
-1.91102	-11.1413
-7.40836	-6.7083
-6.98397	-5.86274
-8.41565	-2.70036
-9.0593	-0.00595869
-10.8358	1.42784
-11.4161	1.6325
-10.3257	1.36727
-8.66282	-0.416736
-6.74947	-2.46437
-1.53759	1.51279
-4.90342	-2.27492
-7.37116	-7.18047
-1.94153	-0.998771
-4.7187	-4.70679
-5.48721	-2.51551
-5.90452	0.193928
-3.03369	-3.55263
-3.46356	-6.81568
-4.8692	-5.49075
-3.40613	-1.86537
-4.011	-1.16271
-9.40455	-11.4931
-6.5156	-6.93596
-8.08718	-15.2211
-10.6756	-17.4981
-12.0808	-17.3239
-13.0597	-17.4474
-16.5867	-12.9054
-15.5291	-10.1927
-6.97404	-10.5819
-7.17904	-12.5473
-6.62107	-12.8459
-6.78796	-11.9974
-6.59546	-12.1356
-6.54672	-11.4452
-6.71245	-11.3601
-5.07147	-10.9801
-3.93814	-9.88526
-1.21441	-12.0641
0.962739	-13.2221
0.20192	-17.5627
-1.99775	-10.9683
-1.7871	-11.8877
-0.732255	-8.42952
-3.84784	-7.45811
-3.5505	-11.6033
-7.30387	-14.7902
-12.6534	-17.0817
-11.6637	-19.2182
-9.98501	-19.5594
-8.53647	-21.3168
-5.12588	-17.9029
1.32218	-13.5301
0.00950228	-17.3401
-4.17986	-18.0784
1.451	-12.3589
0.673579	-11.5001
-4.32329	-2.86661
-5.59235	0.879503
-4.35676	-5.71972
-7.29635	-7.33572
-10.074	-5.66705
-12.4387	-4.04572
-15.1753	-1.60412
-15.5678	-0.515362
-14.3278	-0.486137
-13.7323	-0.539238
-12.7074	-3.71875
-12.1974	-5.20979
-12.373	-4.47195
-12.5497	-2.69102
-12.3505	-2.09924
-11.8193	-1.59553
-10.7116	-1.0572
-8.68758	-1.176
-4.84951	-0.0198059
-1.58983	-1.88667
-1.93923	-0.732214
-0.144721	-2.87426
0.773615	-3.20338
2.68264	-2.70786
3.2989	-2.21431
2.71013	-3.93589
2.06325	-5.12524
1.58431	-6.32612
1.2623	-4.71974
3.17527	-2.89868
2.31354	-4.89766
-0.269784	-3.62311
-0.107804	-4.67764
-4.19001	-1.37326
1.06108	-3.31344
0.36459	-2.86527
-1.88567	-3.3829
-2.80327	-2.71652
-0.327729	-6.08473
-0.742418	-5.03056
-4.12367	-3.57795
-3.37482	-6.74655
-3.68042	-6.33034
-2.19459	-6.07593
-3.57732	-7.8676
-0.553858	-3.06894
0.710425	-3.83153
1.75085	-4.38611
0.750222	-3.5968
4.64772	-3.27404
4.26438	-2.53763
4.7323	-1.96324
7.93165	0.251705
2.66565	-3.61063
3.71915	-6.6697
2.96212	-3.78001
6.23662	-3.33946
6.71318	-3.09578
4.44674	-5.20272
5.10342	-6.5406
5.42791	-1.15859
6.0334	-2.93613
3.00042	-9.88552
6.19972	-2.56127
3.16926	-7.12203
6.2912	-0.100848
7.62474	-4.11634
6.56593	-1.51133
3.34517	-5.4937
4.20724	-4.04046
4.16816	-5.01856
4.36921	-3.14465
2.44962	-4.27751
4.84941	-2.33772
8.18913	-2.77838
6.32036	-5.48549
-1.91429	-2.58852
-5.45422	-1.25523
-2.91041	-5.89868
-9.48522	-6.04212
-5.80302	-9.19172
-8.30881	-12.7156
-4.51978	-6.90891
-3.78032	-6.3043
-3.94748	-6.05865
-4.1716	-4.13847
-3.60874	-6.04908
-2.12138	-7.05302
0.471429	-4.45124
-2.55737	-7.23227
-3.51218	-9.4213
-5.28901	-5.96264
-2.20994	-7.71513
-0.309007	-7.85433
-0.386135	-3.14005
-1.15104	-5.66013
2.29175	-3.61458
1.88236	1.14565
3.39435	-7.49298
-3.74457	1.16445
-3.30724	2.36638
3.13682	0.331356
3.50003	-3.86648
3.3908	-0.892043
3.64796	-4.15007
3.73789	-2.57081
3.5785	-4.04547
5.10535	-2.16302
2.49373	-4.64467
3.98934	-4.03838
4.61888	-9.85638
3.57276	-1.51799
5.42616	-4.64281
5.64168	-4.13555
2.58028	-0.154055
3.267	-2.52366
3.36508	-1.06848
4.55093	-2.88144
2.18315	-2.27422
3.71512	-2.8643
2.07519	-2.04588
-0.324387	-1.1379
0.785034	-3.72392
-0.53339	-4.67238
-0.839022	-7.50618
-0.849441	-10.5081
4.85613	-9.82916
1.11566	-7.79292
3.06963	-4.229
5.25257	-4.77625
3.94891	-6.44056
0.549427	-6.10985
-2.95058	-9.17934
-3.66478	-7.50237
-7.49413	-13.5857
-8.26298	-13.5781
-6.79082	-12.9174
-10.7639	-11.3752
-8.62676	-13.8887
-7.38807	-13.4642
-6.06382	-13.953
-6.88513	-12.8816
-6.40327	-11.8639
-5.54865	-10.879
-0.992868	-11.5493
-4.24553	-4.96117
-4.68737	-5.59317
-6.08331	-3.54777
-6.34241	-4.1377
-4.47523	-3.92664
-0.75938	-2.41293
-0.731532	-4.21789
3.21176	0.14522
-1.96019	-10.3664
-2.31102	-9.31696
-3.27672	-9.01988
-2.79727	-9.13652
-4.13035	-8.47399
-8.58164	-5.69215
-9.17916	-2.64655
-9.02433	-1.77029
-8.53382	-1.56
-7.90107	-1.55849
-7.72914	-2.22374
-7.61033	-3.00061
-6.13076	-5.38263
-1.15878	-9.06079
-1.10722	-11.056
-0.227038	-12.6264
0.259505	-13.6423
-0.317776	-14.8455
-0.509887	-15.2011
-1.85947	-13.2554
-4.7691	-15.3129
-7.74253	-14.5822
-10.3832	-13.043
-11.9281	-11.8138
-13.619	-10.2551
-13.9733	-10.264
-13.6541	-10.2934
-13.5716	-10.2048
-12.7433	-10.3114
-12.797	-9.9895
-12.0237	-9.31701
-10.7619	-10.5825
-9.03299	-11.6101
-6.44596	-12.9223
-3.95983	-13.7583
-3.98863	-11.078
-5.5982	-11.7953
-4.62224	-12.8887
-6.03865	-13.7581
-6.99404	-12.2171
-4.20594	-7.56594
-1.02745	-8.93241
-2.79634	-4.2852
-5.87074	-2.77433
-6.43509	-0.0274094
-3.4075	-3.43719
-8.69584	-6.4815
-1.01641	-4.23814
-9.90616	-12.5279
-1.19105	-8.81794
-1.39255	-8.25965
2.19631	-4.54084
3.18242	-5.99613
0.793042	-5.35111
1.60838	-7.04617
2.0509	-5.55898
4.36044	-5.4248
2.58012	-3.58522
3.84211	-6.85641
4.4312	-6.44613
3.2871	-7.13563
5.66542	-6.71608
6.85899	-9.48038
5.55571	-9.24157
5.36481	-9.17331
2.0383	-8.25698
0.869957	-8.22428
-2.17461	-15.0039
-0.609055	-16.0039
-2.21417	-16.2186
-2.80854	-16.4644
-4.49767	-11.762
-4.30435	-10.8951
-3.97247	-10.2893
-3.38796	-10.1816
-3.02844	-9.17631
-2.89377	-8.66258
-2.02813	-7.859
-0.69795	-4.69125
-0.341526	-4.48032
1.18097	-0.109276
-2.01028	-1.17255
-7.32436	-6.97194
0.0555131	-3.62774
-0.492003	-7.08495
-3.01333	-5.83153
